Image_Label,EncodedPixels
0011165_140.jpg_GRAVEL,
0011165_140.jpg_SUGAR,
0011165_141.jpg_FISH,
0011165_141.jpg_FLOWER,17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_141.jpg_GRAVEL,
0011165_141.jpg_SUGAR,
0011165_142.jpg_FISH,
0011165_142.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107 15820 107 15960 107 16100 107 16240 107 16380 107 16520 107 16660 107 16800 107 16940 107 17080 107 17220 107 17360 107 17500 107 17640 107 17780 107 17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_142.jpg_GRAVEL,
0011165_142.jpg_SUGAR,
0011165_143.jpg_FISH,
0011165_143.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107 15820 107 15960 107 16100 107 16240 107 16380 107 16520 107 16660 107 16800 107 16940 107 17080 107 17220 107 17360 107 17500 107 17640 107 17780 107 17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_143.jpg_GRAVEL,
0011165_143.jpg_SUGAR,
0011165_144.jpg_FISH,
0011165_144.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107 15820 107 15960 107 16100 107 16240 107 16380 107 16520 107 16660 107 16800 107 16940 107 17080 107 17220 107 17360 107 17500 107 17640 107 17780 107 17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_144.jpg_GRAVEL,
0011165_144.jpg_SUGAR,
0011165_145.jpg_FISH,
0011165_145.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107 15820 107 15960 107 16100 107 16240 107 16380 107 16520 107 16660 107 16800 107 16940 107 17080 107 17220 107 17360 107 17500 107 17640 107 17780 107 17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_145.jpg_GRAVEL,
0011165_145.jpg_SUGAR,
0011165_146.jpg_FISH,
0011165_146.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107 15820 107 15960 107 16100 107 16240 107 16380 107 16520 107 16660 107 16800 107 16940 107 17080 107 17220 107 17360 107 17500 107 17640 107 17780 107 17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_146.jpg_GRAVEL,
0011165_146.jpg_SUGAR,
0011165_147.jpg_FISH,
0011165_147.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107 15820 107 15960 107 16100 107 16240 107 16380 107 16520 107 16660 107 16800 107 16940 107 17080 107 17220 107 17360 107 17500 107 17640 107 17780 107 17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_147.jpg_GRAVEL,
0011165_147.jpg_SUGAR,
0011165_148.jpg_FISH,
0011165_148.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107 15820 107 15960 107 16100 107 16240 107 16380 107 16520 107 16660 107 16800 107 16940 107 17080 107 17220 107 17360 107 17500 107 17640 107 17780 107 17920 107 18060 107 18200 107 18340 107 18480 107 18620 107 18760 107 18900 107 19040 107 19180 107 19320 107 19460 107
0011165_148.jpg_GRAVEL,
0011165_148.jpg_SUGAR,
0011165_149.jpg_FISH,
0011165_149.jpg_FLOWER,0 107 140 107 280 107 420 107 560 107 700 107 840 107 980 107 1120 107 1260 107 1400 107 1540 107 1680 107 1820 107 1960 107 2100 107 2240 107 2380 107 2520 107 2660 107 2800 107 2940 107 3080 107 3220 107 3360 107 3500 107 3640 107 3780 107 3920 107 4060 107 4200 107 4340 107 4480 107 4620 107 4760 107 4900 107 5040 107 5180 107 5320 107 5460 107 5600 107 5740 107 5880 107 6020 107 6160 107 6300 107 6440 107 6580 107 6720 107 6860 107 7000 107 7140 107 7280 107 7420 107 7560 107 7700 107 7840 107 7980 107 8120 107 8260 107 8400 107 8540 107 8680 107 8820 107 8960 107 9100 107 9240 107 9380 107 9520 107 9660 107 9800 107 9940 107 10080 107 10220 107 10360 107 10500 107 10640 107 10780 107 10920 107 11060 107 11200 107 11340 107 11480 107 11620 107 11760 107 11900 107 12040 107 12180 107 12320 107 12460 107 12600 107 12740 107 12880 107 13020 107 13160 107 13300 107 13440 107 13580 107 13720 107 13860 107 14000 107 14140 107 14280 107 14420 107 14560 107 14700 107 14840 107 14980 107 15120 107 15260 107 15400 107 15540 107 15680 107
0011165_149.jpg_GRAVEL,
0011165_149.jpg_SUGAR,
